400036085600920104300008720095000000000170402000003690070091008020000560160540000,412736985687925134359418726795264813836179452241853697573691248924387561168542379
420070603500230040010006890003809207000017000605300000860002015039000006000400028,428971653596238741317546892143859267982617534675324189864792315239185476751463928
301640000008902673000000015080500704200791800059060200007004360090180000620300040,371645982548912673962837415186523794234791856759468231817254369493186527625379148
006120780730400000000008305200000050350074801007609004190300026000000090082010500,546123789738495612921768345264831957359274861817659234195387426673542198482916573
700001000320000419000060050009620304600000820075004001040000080817503600002907000,758491236326758419491362758189625374634179825275834961943216587817543692562987143
900010300105700008036050204094005001007832000800400007580300490472060080060000002,948216375125743968736958214294675831617832549853491627581327496472569183369184752
100200005003070090982003040008540926006109007050800030630010800240000079000720400,174298365563471298982653741318547926426139587759862134637914852241385679895726413
001050948700600000035240100890400705170030000020009086000706030000584020080010000,261357948748691253935248167893462715176835492524179386459726831317584629682913574
030042070940006800260801590803010700005000600090070013600000405002007080100295000,538942176941756832267831594823614759715329648496578213679183425352467981184295367
300060010102008009009210405596007003000400020007030008008049070003100860004500302,385964217142758639679213485596827143831495726427631958268349571953172864714586392
078010060400500908000000374207083050195200007600090001000370126960400000000028400,378914562426537918519862374247183659195246837683795241854379126962451783731628495
001907002062004003030005800390786050000020470800500009140600900050108730003000006,581937642762814593439265817394786251615329478827541369148673925256198734973452186
200800900070006008340002600810630000700980104004201050400050030032000070069007401,256813947971546328348792615815634792723985164694271853487159236132468579569327481
010600005030090740407003900050400090000032000700800206009005008520061003004207500,912674385635198742487523961253416897896732154741859236179345628528961473364287519
000400706030082450051700038500000070009300020048001690300090500020614000607030901,892453716736182459451769238563928174179346825248571693314897562925614387687235941
016000004009203080500190070030576000401002090087000302200307860060900507000041000,316785924749263185528194673932576418451832796687419352294357861163928547875641239
300070000006803005174690002900408030085000000010007940000021754000000600730004891,358172469296843175174695382927418536485936217613257948869321754541789623732564891
508104029000069710000000300009200060004500070726480050905008000080320100002071004,578134629243869715691752348859217463134596872726483951915648237487325196362971584
001000026000108003790040500302760000005400039460031870510600047000000200040970010,851397426624158793793246581382769154175482639469531872518623947937814265246975318
401007309000051008067080200059004030803025700200800005740600080300010090090703006,481267359932451678567389241659174832813925764274836915745692183326518497198743526
000308074200500080004072090002780150051090000030600408000006703190400005560001002,915368274276549381384172596642783159851294637739615428428956713193427865567831942
098100004007006500300070620040003000200810053005907840060030010010602709704000030,698125374427386591351479628849253167276814953135967842962738415513642789784591236
408020600920700130760504000000000008040619720210005400000007006000290083059043070,438921657925768134761534892596472318843619725217385469382157946174296583659843271
602054900000700000130600020063500401709400008201069070000010509024300600500007800,672154983498723156135698724863572491759431268241869375387216549924385617516947832
050379600960000000070002403007020058810004020000056000090000015002040730000985200,254379681963418572178562493647123958815794326329856147496237815582641739731985264
053021800090003010620780030048000976007800003002000405000600090080357000010940200,753421869894563712621789534148235976567894123932176485475612398289357641316948257
001090200090540038000700056004607090800253000607080001103000472400030600020800500,561398247792546138348721956234617895819253764657489321183965472475132689926874513
000010026801006003009503004904300087203700000060028000300980500152400600000000402,435819726871246953629573814914365287283794165567128349346982571152437698798651432
940103052030000006650780000300008410075009260000200907000040009020010870080306540,948163752237594186651782394392678415175439268864251937513847629426915873789326541
062030710790080046000000900040002090605000030900150820400800200003014580800507000,562439718791285346384761952148372695625948137937156824456893271273614589819527463
020360000600004708805019200000052800000000496007601000300080104290007005510000030,721368549639524718845719263963452871152873496487691352376985124294137685518246937
001026048045800200070000090004090860306002070190030000000241000007900514003058006,931526748645879231872314695724195863356482179198637452569241387287963514413758926
040009500500070090000003820014200000802060100760004030036008040050902670007540019,143829567528671493679453821314295786892367154765184932936718245451932678287546319
040109027056000080197050000902700350018603000300080060000301209001208600400070000,843169527256437981197852436962714358518623794374985162685341279731298645429576813
000000900570900020200768530080020060000300708640095000910002600702410090803000001,436251987578934126291768534385127469129346758647895312914582673762413895853679241
710080000000002507408390000006230008040001090905746320600003040800560079020000010,712685934369412587458397162176239458243851796985746321697123845831564279524978613
390000400000081720002000503000764050140800600900025030600500307700002090013009086,391257468456381729872946513238764951145893672967125834629518347784632195513479286
007004600800910000940008035002300840003065700060481002000050400091602007650070901,127534698835916274946728135512397846483265719769481352278159463391642587654873921
204670100870400003059010204300026095000703600180005002000004509908000010060800300,234679158871452963659318274347126895592783641186945732713264589928537416465891327
019030000006507108020160473000410000005000600431790020000003209267008050800050040,719834562346527198528169473682415937975382614431796825154673289267948351893251746
009000800050026001281490006000380000600107300008005040000000910304702050000904730,469571823753826491281493576147389265625147389938265147572638914394712658816954732
700980001000614300840000500300062007080040000056803209009000802012490060000300050,763985421925614378841237596394562187287149635156873249439756812512498763678321954
070006012009030564804001300007010900300002005200648700050700400000080009402000103,573496812129837564864251397647315928318972645295648731951723486736184259482569173
091560270200908000060040008400807060950300000006094003580001042002000301307000500,891563274234978615765142938423857169958316427176294853589631742642785391317429586
800070050090123040004900002480000020901300760067010308300000085520040006100006009,812674953695123847734958612483769521951382764267415398376291485529847136148536279
506409100080000090340700602000002030030048005075010209100603400008020063000090570,526439187781265394349781652914572836632948715875316249197653428458127963263894571
200400508003000097054001600005618320002000084910000700300859000067030900020160000,296473518183526497754981632475618329632795184918342765341859276867234951529167843
800006005003204170090170000002358090000000000400702036007003051510490380020060940,871936425653284179294175863162358794735649218489712536947823651516497382328561947
807000400300050008000020017460900020008300050509071300901237800705019200006040000,857196432312754698694823517463985721178362954529471386941237865785619243236548179
010800040090053000807010006009460020050300610031080407570000031008000200000297005,315826749496753182827914356789461523254379618631582497572648931968135274143297865
020304007305700260000080090970060530000105700003020081002006000006049058154000900,629354817385791264417682395971468532268135749543927681892516473736249158154873926
100900028030500060590001407080043000207600001000002980320067005050308640400005090,174936528832574169596821437985143276247689351613752984329467815751398642468215793
329000000060003170000080049100207800004900250570008016050020480083406005000030020,329174568468593172715682349196257834834961257572348916651729483283416795947835621
400317200206000100708090005007000504100509083000084601009800000300041000860205940,495317268236458179718692435687123594124569783953784621549876312372941856861235947
007540030016090007900002850300205198020034000060700000490300702000010403008006005,287541639516893247943672851374265198829134576165789324491358762652917483738426915
000000000045018003090740810003000091600980240000260700406570009010004000280036070,168329457745618923392745816823457691671983245954261738436572189517894362289136574
001000600300002458500600070096701300203058001000000240007004500040307029010086000,721845693369172458584639172496721385273458961158963247837294516645317829912586734
000007050014200760070060009003051802092003405700480003100390200030040001065008900,926817354514239768378564129643951872892673415751482693187395246239746581465128937
007096080020300100010200563000000240700500000083000607978024010500901000002003804,357196482826345179419278563695837241741562938283419657978624315534981726162753894
040000870700190060005300402073050001180900004596002700000040523000030000609508100,341265879728194365965387412473856291182973654596412738817649523254731986639528147
900600208610802350000400070850327004406005010000000000008010690007090002030740080,975631248614872359382459176851327964426985713793164825548213697167598432239746581
020139040060040800300000090905012300080507000601900700700000084538000120010750006,827139645169245873354876291975412368283567419641983752796321584538694127412758936
000100070057204900804060000400003569009010020528600400006300005000070080130980002,293158674657234918814769253471823569369415827528697431786342195942571386135986742
000070000302500018910000300040102000891050020000003470006204057000800104580006900,458371296362549718917628345743162589891457623625983471136294857279835164584716932
417000060309050000000001000002086001090502040800019053006000087003270590008300402,417923865389657124625841739532486971791532648864719253256194387143278596978365412
400680007000041502100007006780050010602000308034000060070860495053009000000210800,495682137367941582128537946789356214612794358534128769271863495853479621946215873
201009067906320400003704900005198070700000006402070003830000020020410005000800640,241589367976321458583764912365198274718243596492675183834956721629417835157832649
003000802406010500890002070009265001008309040075004060030000000010057094500603027,753946812426718539891532476349265781168379245275184963937421658612857394584693127
270000180083005904640030002000001400390000816800009050000060300010820790507010020,275496183183275964649138572752681439394752816861349257928567341416823795537914628
200800054038071900000002300020000010000046009096507800067030080480010500300600290,279863154538471962641952378724398615853146729196527843967235481482719536315684297
800200507060017340090003100070000032020100950004008070042030089001040000600752000,813264597265917348497583126176495832328176954954328671542631789731849265689752413
000763500000100694008040000085020000710030009002006801900800060500094270073002045,149763582237185694658249317485921736716538429392476851924857163561394278873612945
800009070705020030010600004038000057090147000006800201900310600050904000240005380,824539176765421938319678524138296457592147863476853291987312645653984712241765389
900200060000071800041506200008000400032004916060300005250089003000703500009410007,975248361623971854841536279598167432732854916164392785257689143416723598389415627
050000090904008673003790001680002050009100006005073000140800000007006032800527040,758361294914258673263794581681942357379185426425673918142839765597416832836527149
004800063100537000029000800000052046003010905200040780570006200008000004060391500,754829163186537492329164857817952346643718925295643781571486239938275614462391578
002005009100670000050012840900100300081403060007520000000806035230000100845000970,472385619198674523653912847924167358581493762367528491719846235236759184845231976
300070208290308016015006040053020401000160005000704600081000002000005780704000003,346571298297348516815296347653829471479163825128754639581437962932615784764982153
004359020010600000203000640100000304095210708006040002300500080082006095009107000,674359821918624573253871649127968354495213768836745912361592487782436195549187236
005204060000060980001000003710402800600003009003008041070806005304100000890070200,985234167437561982261987453719452836648713529523698741172846395354129678896375214
540806000030000000008419020026790104001200600890000053065070009000104760004000508,542836971139527846678419325326795184451283697897641253265378419983154762714962538
700038042020007109030060000800000050007003214051900063009810006400006085500002700,795138642628457139134269578843621957967583214251974863379815426412796385586342791
