000900803103500002002070560005719030300004000094002006800060709079080610520100004,657921843183546972942378561265719438318654297794832156831465729479283615526197384
003000500075361020080070040002053070006804013100690004090080100001002090300500406,213948567475361829689275341942153678756824913138697254594786132861432795327519486
096380005050001003000074080700010038009000104063700090014060200905023060008009040,496382715857691423231574986742915638589236174163748592314867259975423861628159347
004039007000604000513082060071800504040070020020003080690000008007000300008100952,264539817789614235513782469371826594845971623926453781692345178157298346438167952
407200500085007032000409060002030805001800000600010924856000040020000007170900306,467283591985167432213459768792634815541892673638715924856371249329546187174928356
108000046000205900000800001030000500502394070040007029600501007709480630085009010,158973246476215983293846751937128564562394178841657329624531897719482635385769412
100040500953060004008970000200510670007008003000000120060400900080650210500327006,176843592953162784428975361239514678617298453845736129762481935384659217591327846
000209008040000769680100500300010007576000980000005230002403000053870002090600014,735269148241538769689147523328916457576324981914785236162493875453871692897652314
900620405032000700000803090007100206800040910090035000280007040056010080013900607,978621435132594768564873192347189256825746913691235874289367541756412389413958627
040007502021000003003005680200090014107060850090300000300070020400800906006009408,648137592521986743973245681265798314137462859894351267389674125452813976716529438
083000120000203050400010060098020400640309700005001200009640083030000000206807001,583964127961273854427518369198726435642359718375481296719642583834195672256837941
060305009040000571102000600201030000005000804830076090006084300907000020080107050,768315249349862571152749683291438765675291834834576192526984317917653428483127956
014300020005006009000700810000000260100280745500040081027100000609020030830907050,714398526285416379396752814948571263163289745572643981427135698659824137831967452
009080040200000008000604501380700004067005000500003012050100096400038070070200403,619582347245371968738694521382719654167425839594863712853147296426938175971256483
002003080400280007050006091900065100140020760000700800000890025300104600570000004,792513486461289537853476291987365142145928763236741859614897325329154678578632914
300000002802901670090700805005002004601074200009608000010045000070800001064300950,357486192842951673196723845785192364631574289429638517918245736573869421264317958
906073000580000400030002001050089600008200503400610700820700050040000309000196008,916473825582961437734852961257389614168247593493615782829734156641528379375196248
500012480000900000006080027080093260000800000432705100060000970027300014014009506,573612489248937651196584327781493265659821743432765198365148972927356814814279536
004000602560200840000009005010054029092380000000001470000832701600100000800746903,134578692569213847287469135718654329492387516356921478945832761673195284821746953
400056030010903800500040020000008000020305087009071460680704095200010300073000100,492856731716923854538147629367498512124365987859271463681734295245619378973582146
008500300570000090000200106090360002084005009700018543040076000000093201960000780,618549327572631498439287156195364872384725619726918543241876935857493261963152784
